crawl,url_host_name,url_host_registered_domain,warc_filename,url,warc_record_offset,warc_record_length,ranking,year
CC-MAIN-2015-32,www.svenwolf-remscheid.de,svenwolf-remscheid.de,crawl-data/CC-MAIN-2015-32/segments/1438043060830.93/warc/CC-MAIN-20150728002420-00230-ip-10-236-191-2.ec2.internal.warc.gz,http://www.svenwolf-remscheid.de/,737576720,13093,1,2015
CC-MAIN-2015-22,www.energieleveranciers.nl,energieleveranciers.nl,crawl-data/CC-MAIN-2015-22/segments/1432207928729.99/warc/CC-MAIN-20150521113208-00183-ip-10-180-206-219.ec2.internal.warc.gz,http://www.energieleveranciers.nl/,435298131,22582,1,2015
CC-MAIN-2015-35,www.inquietonotizie.it,inquietonotizie.it,crawl-data/CC-MAIN-2015-35/segments/1440644065534.46/warc/CC-MAIN-20150827025425-00001-ip-10-171-96-226.ec2.internal.warc.gz,http://www.inquietonotizie.it/,508735843,16276,1,2015
CC-MAIN-2015-35,www.densocialekapitalfond.dk,densocialekapitalfond.dk,crawl-data/CC-MAIN-2015-35/segments/1440644065306.42/warc/CC-MAIN-20150827025425-00011-ip-10-171-96-226.ec2.internal.warc.gz,http://www.densocialekapitalfond.dk/,409529562,10027,1,2015
CC-MAIN-2015-32,www.forumcinemas.lv,forumcinemas.lv,crawl-data/CC-MAIN-2015-32/segments/1438042987228.91/warc/CC-MAIN-20150728002307-00008-ip-10-236-191-2.ec2.internal.warc.gz,http://www.forumcinemas.lv/?lang=eng,444183309,21453,1,2015
CC-MAIN-2015-11,www.svarc.nl,svarc.nl,crawl-data/CC-MAIN-2015-11/segments/1424936465693.74/warc/CC-MAIN-20150226074105-00106-ip-10-28-5-156.ec2.internal.warc.gz,http://www.svarc.nl/,746602642,10019,1,2015
CC-MAIN-2015-11,www.businessregion.se,businessregion.se,crawl-data/CC-MAIN-2015-11/segments/1424936461988.0/warc/CC-MAIN-20150226074101-00275-ip-10-28-5-156.ec2.internal.warc.gz,http://www.businessregion.se/,376282907,14364,1,2015
CC-MAIN-2015-14,www.fabreguesmotos.es,fabreguesmotos.es,crawl-data/CC-MAIN-2015-14/segments/1427131300578.50/warc/CC-MAIN-20150323172140-00111-ip-10-168-14-71.ec2.internal.warc.gz,http://www.fabreguesmotos.es/,499425324,11137,1,2015
CC-MAIN-2015-32,www.regus.ie,regus.ie,crawl-data/CC-MAIN-2015-32/segments/1438042988250.59/warc/CC-MAIN-20150728002308-00309-ip-10-236-191-2.ec2.internal.warc.gz,http://www.regus.ie/,676622093,19557,1,2015
CC-MAIN-2015-40,www.lapressedarmor.fr,lapressedarmor.fr,crawl-data/CC-MAIN-2015-40/segments/1443736673081.9/warc/CC-MAIN-20151001215753-00259-ip-10-137-6-227.ec2.internal.warc.gz,http://www.lapressedarmor.fr/,511947435,12695,1,2015
CC-MAIN-2015-18,www.pogledi.si,pogledi.si,crawl-data/CC-MAIN-2015-18/segments/1430457960876.25/warc/CC-MAIN-20150501052600-00041-ip-10-235-10-82.ec2.internal.warc.gz,http://www.pogledi.si/,618747955,13747,1,2015
CC-MAIN-2015-27,www.wagner-juergen.de,wagner-juergen.de,crawl-data/CC-MAIN-2015-27/segments/1435375096504.12/warc/CC-MAIN-20150627031816-00167-ip-10-179-60-89.ec2.internal.warc.gz,http://www.wagner-juergen.de/,874942261,15729,1,2015
CC-MAIN-2015-18,www.cahetu.dk,cahetu.dk,crawl-data/CC-MAIN-2015-18/segments/1429246654467.42/warc/CC-MAIN-20150417045734-00014-ip-10-235-10-82.ec2.internal.warc.gz,http://www.cahetu.dk/,396409088,16608,1,2015
CC-MAIN-2015-48,www.soc.cas.cz,cas.cz,crawl-data/CC-MAIN-2015-48/segments/1448398456289.53/warc/CC-MAIN-20151124205416-00091-ip-10-71-132-137.ec2.internal.warc.gz,http://www.soc.cas.cz/,686725708,14173,1,2015
CC-MAIN-2015-14,www.tineo.es,tineo.es,crawl-data/CC-MAIN-2015-14/segments/1427131297689.58/warc/CC-MAIN-20150323172137-00286-ip-10-168-14-71.ec2.internal.warc.gz,http://www.tineo.es/,855646198,8590,1,2015
CC-MAIN-2015-11,www.mielzynski.pl,mielzynski.pl,crawl-data/CC-MAIN-2015-11/segments/1424936462141.68/warc/CC-MAIN-20150226074102-00140-ip-10-28-5-156.ec2.internal.warc.gz,http://www.mielzynski.pl/,615747825,6900,1,2015
CC-MAIN-2015-32,www.esprit.at,esprit.at,crawl-data/CC-MAIN-2015-32/segments/1438042989301.17/warc/CC-MAIN-20150728002309-00040-ip-10-236-191-2.ec2.internal.warc.gz,http://www.esprit.at/?camp=AT_ES_MC_NL_60_02376&wt_cc1=banner_3,425013854,22761,1,2015
CC-MAIN-2015-06,www.oetker.ro,oetker.ro,crawl-data/CC-MAIN-2015-06/segments/1422122328486.60/warc/CC-MAIN-20150124175848-00252-ip-10-180-212-252.ec2.internal.warc.gz,http://www.oetker.ro/,928641567,11477,1,2015
CC-MAIN-2015-14,www.kucerov.cz,kucerov.cz,crawl-data/CC-MAIN-2015-14/segments/1427131304412.34/warc/CC-MAIN-20150323172144-00071-ip-10-168-14-71.ec2.internal.warc.gz,http://www.kucerov.cz/,600250004,7610,1,2015
CC-MAIN-2015-48,www.somiedo.es,somiedo.es,crawl-data/CC-MAIN-2015-48/segments/1448399326483.8/warc/CC-MAIN-20151124210846-00147-ip-10-71-132-137.ec2.internal.warc.gz,http://www.somiedo.es/,665958180,10242,1,2015
CC-MAIN-2015-32,www.blbradio.fr,blbradio.fr,crawl-data/CC-MAIN-2015-32/segments/1438042988598.68/warc/CC-MAIN-20150728002308-00084-ip-10-236-191-2.ec2.internal.warc.gz,http://www.blbradio.fr/,329946367,907,1,2015
CC-MAIN-2015-06,www.boligliv.dk,boligliv.dk,crawl-data/CC-MAIN-2015-06/segments/1422122152935.2/warc/CC-MAIN-20150124175552-00002-ip-10-180-212-252.ec2.internal.warc.gz,http://www.boligliv.dk/,467744934,37745,1,2015
CC-MAIN-2015-32,www.teguise.es,teguise.es,crawl-data/CC-MAIN-2015-32/segments/1438042987171.38/warc/CC-MAIN-20150728002307-00279-ip-10-236-191-2.ec2.internal.warc.gz,http://www.teguise.es/,727641163,10522,1,2015
CC-MAIN-2015-35,www.kslegionovia.pl,kslegionovia.pl,crawl-data/CC-MAIN-2015-35/segments/1440644065828.38/warc/CC-MAIN-20150827025425-00148-ip-10-171-96-226.ec2.internal.warc.gz,http://www.kslegionovia.pl/,546053862,12482,1,2015
CC-MAIN-2015-18,www.admiralmarkets.ro,admiralmarkets.ro,crawl-data/CC-MAIN-2015-18/segments/1429246648338.72/warc/CC-MAIN-20150417045728-00272-ip-10-235-10-82.ec2.internal.warc.gz,http://www.admiralmarkets.ro/,294415782,11489,1,2015
CC-MAIN-2015-35,www.uebervart-shop.de,uebervart-shop.de,crawl-data/CC-MAIN-2015-35/segments/1440645315227.83/warc/CC-MAIN-20150827031515-00189-ip-10-171-96-226.ec2.internal.warc.gz,https://www.uebervart-shop.de/,918483912,10786,1,2015
CC-MAIN-2015-22,www.waf-seminar.de,waf-seminar.de,crawl-data/CC-MAIN-2015-22/segments/1432207927863.72/warc/CC-MAIN-20150521113207-00012-ip-10-180-206-219.ec2.internal.warc.gz,https://www.waf-seminar.de/,927832045,13293,1,2015
CC-MAIN-2015-14,www.ka.se,ka.se,crawl-data/CC-MAIN-2015-14/segments/1427131298387.35/warc/CC-MAIN-20150323172138-00061-ip-10-168-14-71.ec2.internal.warc.gz,http://www.ka.se/,589374482,40224,1,2015
CC-MAIN-2015-14,www.motesplatsen.se,motesplatsen.se,crawl-data/CC-MAIN-2015-14/segments/1427131297429.39/warc/CC-MAIN-20150323172137-00119-ip-10-168-14-71.ec2.internal.warc.gz,https://www.motesplatsen.se/,1015117229,30659,1,2015
CC-MAIN-2015-18,www.ron.it,ron.it,crawl-data/CC-MAIN-2015-18/segments/1429246656747.97/warc/CC-MAIN-20150417045736-00123-ip-10-235-10-82.ec2.internal.warc.gz,http://www.ron.it/,759915377,1881,1,2015
CC-MAIN-2015-48,www.kliko.nl,kliko.nl,crawl-data/CC-MAIN-2015-48/segments/1448399455473.15/warc/CC-MAIN-20151124211055-00040-ip-10-71-132-137.ec2.internal.warc.gz,http://www.kliko.nl/,517300294,9028,1,2015
CC-MAIN-2015-35,www.iphone4.fr,iphone4.fr,crawl-data/CC-MAIN-2015-35/segments/1440645335509.77/warc/CC-MAIN-20150827031535-00286-ip-10-171-96-226.ec2.internal.warc.gz,http://www.iphone4.fr/?attachment_id=34114,509995799,11071,1,2015
CC-MAIN-2015-40,www.wykop.pl,wykop.pl,crawl-data/CC-MAIN-2015-40/segments/1443737936627.82/warc/CC-MAIN-20151001221856-00129-ip-10-137-6-227.ec2.internal.warc.gz,http://www.wykop.pl/,1092787249,33495,1,2015
CC-MAIN-2015-06,www.netvisor.fi,netvisor.fi,crawl-data/CC-MAIN-2015-06/segments/1422115869264.47/warc/CC-MAIN-20150124161109-00165-ip-10-180-212-252.ec2.internal.warc.gz,http://www.netvisor.fi/,869600689,6706,1,2015
CC-MAIN-2015-18,www.atet.si,atet.si,crawl-data/CC-MAIN-2015-18/segments/1429246637445.19/warc/CC-MAIN-20150417045717-00132-ip-10-235-10-82.ec2.internal.warc.gz,http://www.atet.si/,355633431,9110,1,2015
CC-MAIN-2015-18,www.cuellar.es,cuellar.es,crawl-data/CC-MAIN-2015-18/segments/1430453759945.83/warc/CC-MAIN-20150501041559-00043-ip-10-235-10-82.ec2.internal.warc.gz,http://www.cuellar.es/,335216324,14295,1,2015
CC-MAIN-2015-48,www.vredeseilanden.be,vredeseilanden.be,crawl-data/CC-MAIN-2015-48/segments/1448398460519.28/warc/CC-MAIN-20151124205420-00051-ip-10-71-132-137.ec2.internal.warc.gz,https://www.vredeseilanden.be/,928434501,11922,1,2015
CC-MAIN-2015-35,www.mykondom.de,mykondom.de,crawl-data/CC-MAIN-2015-35/segments/1440645330174.85/warc/CC-MAIN-20150827031530-00310-ip-10-171-96-226.ec2.internal.warc.gz,http://www.mykondom.de/,586847720,9226,1,2015
CC-MAIN-2015-18,www.islasbermudas.es,islasbermudas.es,crawl-data/CC-MAIN-2015-18/segments/1429246639325.91/warc/CC-MAIN-20150417045719-00058-ip-10-235-10-82.ec2.internal.warc.gz,http://www.islasbermudas.es/,585269372,13152,1,2015
CC-MAIN-2015-35,www.adfactor.nl,adfactor.nl,crawl-data/CC-MAIN-2015-35/segments/1440644064263.27/warc/CC-MAIN-20150827025424-00247-ip-10-171-96-226.ec2.internal.warc.gz,http://www.adfactor.nl/,227866939,6962,1,2015
CC-MAIN-2015-18,www.utbildningssidan.se,utbildningssidan.se,crawl-data/CC-MAIN-2015-18/segments/1429246658116.80/warc/CC-MAIN-20150417045738-00131-ip-10-235-10-82.ec2.internal.warc.gz,http://www.utbildningssidan.se/,874700467,11244,1,2015
CC-MAIN-2015-27,www.taric.es,taric.es,crawl-data/CC-MAIN-2015-27/segments/1435375095668.34/warc/CC-MAIN-20150627031815-00108-ip-10-179-60-89.ec2.internal.warc.gz,http://www.taric.es/,785438446,11199,1,2015
CC-MAIN-2015-27,www.superklassenfahrten.de,superklassenfahrten.de,crawl-data/CC-MAIN-2015-27/segments/1435375095270.70/warc/CC-MAIN-20150627031815-00074-ip-10-179-60-89.ec2.internal.warc.gz,http://www.superklassenfahrten.de/,543888098,6787,1,2015
CC-MAIN-2015-48,www.eddysblog.de,eddysblog.de,crawl-data/CC-MAIN-2015-48/segments/1448398446535.72/warc/CC-MAIN-20151124205406-00068-ip-10-71-132-137.ec2.internal.warc.gz,http://www.eddysblog.de/,411850598,16450,1,2015
CC-MAIN-2015-11,www.votegreece.gr,votegreece.gr,crawl-data/CC-MAIN-2015-11/segments/1424936462331.30/warc/CC-MAIN-20150226074102-00115-ip-10-28-5-156.ec2.internal.warc.gz,http://www.votegreece.gr/,873963248,34006,1,2015
CC-MAIN-2015-27,www.fotbal-flash.ro,fotbal-flash.ro,crawl-data/CC-MAIN-2015-27/segments/1435375094491.62/warc/CC-MAIN-20150627031814-00107-ip-10-179-60-89.ec2.internal.warc.gz,http://www.fotbal-flash.ro/,468143648,25322,1,2015
CC-MAIN-2015-14,www.jeunes-urbanistes.fr,jeunes-urbanistes.fr,crawl-data/CC-MAIN-2015-14/segments/1427131299515.96/warc/CC-MAIN-20150323172139-00110-ip-10-168-14-71.ec2.internal.warc.gz,http://www.jeunes-urbanistes.fr/?p=1753,609090797,6789,1,2015
CC-MAIN-2015-14,www.autismassistancedogsireland.ie,autismassistancedogsireland.ie,crawl-data/CC-MAIN-2015-14/segments/1427131297628.55/warc/CC-MAIN-20150323172137-00266-ip-10-168-14-71.ec2.internal.warc.gz,http://www.autismassistancedogsireland.ie/,326797019,11211,1,2015
CC-MAIN-2015-35,www.fantasyplanet.cz,fantasyplanet.cz,crawl-data/CC-MAIN-2015-35/segments/1440645396463.95/warc/CC-MAIN-20150827031636-00170-ip-10-171-96-226.ec2.internal.warc.gz,http://www.fantasyplanet.cz/?id=1057&obr_url=../gfx%252Fpictures_clanky%252Flotr_gal_velky_2001_12_24_16_0_18.jpg,422847189,18436,1,2015
CC-MAIN-2015-48,www.ticketportal.cz,ticketportal.cz,crawl-data/CC-MAIN-2015-48/segments/1448398467979.1/warc/CC-MAIN-20151124205427-00071-ip-10-71-132-137.ec2.internal.warc.gz,http://www.ticketportal.cz/?utm_source=topkontakt-partner&utm_medium=topkontakt,738822402,25442,1,2015
CC-MAIN-2015-32,www.kohutka.cz,kohutka.cz,crawl-data/CC-MAIN-2015-32/segments/1438042987034.19/warc/CC-MAIN-20150728002307-00014-ip-10-236-191-2.ec2.internal.warc.gz,http://www.kohutka.cz/,538988345,9869,1,2015
CC-MAIN-2015-14,www.feeder.ro,feeder.ro,crawl-data/CC-MAIN-2015-14/segments/1427131298387.35/warc/CC-MAIN-20150323172138-00119-ip-10-168-14-71.ec2.internal.warc.gz,http://www.feeder.ro/,511556704,21391,1,2015
CC-MAIN-2015-06,www.swinkwebservices.nl,swinkwebservices.nl,crawl-data/CC-MAIN-2015-06/segments/1422115855561.4/warc/CC-MAIN-20150124161055-00154-ip-10-180-212-252.ec2.internal.warc.gz,http://www.swinkwebservices.nl/?tx_ttnews%255Btt_news%255D=24&cHash=297e81d5cd4f24a9225589bc3b5e2a20,1039980905,5777,1,2015
CC-MAIN-2015-22,www.csrjobs.nl,csrjobs.nl,crawl-data/CC-MAIN-2015-22/segments/1432207929023.5/warc/CC-MAIN-20150521113209-00259-ip-10-180-206-219.ec2.internal.warc.gz,http://www.csrjobs.nl/,377420747,11013,1,2015
CC-MAIN-2015-35,www.respamm.it,respamm.it,crawl-data/CC-MAIN-2015-35/segments/1440644063666.29/warc/CC-MAIN-20150827025423-00320-ip-10-171-96-226.ec2.internal.warc.gz,http://www.respamm.it/?id=100&idarea=5,660265509,14752,1,2015
CC-MAIN-2015-35,www.neunerhaus.at,neunerhaus.at,crawl-data/CC-MAIN-2015-35/segments/1440645257063.58/warc/CC-MAIN-20150827031417-00133-ip-10-171-96-226.ec2.internal.warc.gz,http://www.neunerhaus.at/?id=119,604568137,4885,1,2015
CC-MAIN-2015-35,www.skip.at,skip.at,crawl-data/CC-MAIN-2015-35/segments/1440644064590.32/warc/CC-MAIN-20150827025424-00213-ip-10-171-96-226.ec2.internal.warc.gz,http://www.skip.at/,711148581,8559,1,2015
CC-MAIN-2015-35,www.handwerker-versand.de,handwerker-versand.de,crawl-data/CC-MAIN-2015-35/segments/1440644060173.6/warc/CC-MAIN-20150827025420-00121-ip-10-171-96-226.ec2.internal.warc.gz,https://www.handwerker-versand.de/,904953672,17417,1,2015
CC-MAIN-2015-18,www.eurocloud.it,eurocloud.it,crawl-data/CC-MAIN-2015-18/segments/1430456976384.15/warc/CC-MAIN-20150501050936-00058-ip-10-235-10-82.ec2.internal.warc.gz,http://www.eurocloud.it/,399969801,9492,1,2015
CC-MAIN-2015-48,www.asta24.pl,asta24.pl,crawl-data/CC-MAIN-2015-48/segments/1448398444139.37/warc/CC-MAIN-20151124205404-00194-ip-10-71-132-137.ec2.internal.warc.gz,http://www.asta24.pl/,291749130,11308,1,2015
CC-MAIN-2015-22,www.avahotel.gr,avahotel.gr,crawl-data/CC-MAIN-2015-22/segments/1432207928817.87/warc/CC-MAIN-20150521113208-00297-ip-10-180-206-219.ec2.internal.warc.gz,http://www.avahotel.gr/,317123943,5403,1,2015
CC-MAIN-2015-32,www.codema.ie,codema.ie,crawl-data/CC-MAIN-2015-32/segments/1438042987135.9/warc/CC-MAIN-20150728002307-00022-ip-10-236-191-2.ec2.internal.warc.gz,http://www.codema.ie/,372665976,5128,1,2015
CC-MAIN-2015-35,www.klimanotizen.de,klimanotizen.de,crawl-data/CC-MAIN-2015-35/segments/1440644064590.32/warc/CC-MAIN-20150827025424-00097-ip-10-171-96-226.ec2.internal.warc.gz,http://www.klimanotizen.de/,548355608,10299,1,2015
CC-MAIN-2015-11,www.stiglindberg.se,stiglindberg.se,crawl-data/CC-MAIN-2015-11/segments/1424936461988.0/warc/CC-MAIN-20150226074101-00009-ip-10-28-5-156.ec2.internal.warc.gz,http://www.stiglindberg.se/,799051018,6671,1,2015
CC-MAIN-2015-40,www.corbaccio.it,corbaccio.it,crawl-data/CC-MAIN-2015-40/segments/1443737933027.70/warc/CC-MAIN-20151001221853-00065-ip-10-137-6-227.ec2.internal.warc.gz,http://www.corbaccio.it/,505509212,12865,1,2015
CC-MAIN-2015-48,www.turizmusonline.hu,turizmusonline.hu,crawl-data/CC-MAIN-2015-48/segments/1448398445679.7/warc/CC-MAIN-20151124205405-00183-ip-10-71-132-137.ec2.internal.warc.gz,http://www.turizmusonline.hu/,757045669,32398,1,2015
CC-MAIN-2015-35,www.weinakademie-berlin.de,weinakademie-berlin.de,crawl-data/CC-MAIN-2015-35/segments/1440644064517.22/warc/CC-MAIN-20150827025424-00024-ip-10-171-96-226.ec2.internal.warc.gz,http://www.weinakademie-berlin.de/,806196942,12982,1,2015
CC-MAIN-2015-48,www.dieweinstube.at,dieweinstube.at,crawl-data/CC-MAIN-2015-48/segments/1448398464253.80/warc/CC-MAIN-20151124205424-00302-ip-10-71-132-137.ec2.internal.warc.gz,http://www.dieweinstube.at/,389990539,23402,1,2015
CC-MAIN-2015-48,www.libertatea.ro,libertatea.ro,crawl-data/CC-MAIN-2015-48/segments/1448398462686.42/warc/CC-MAIN-20151124205422-00335-ip-10-71-132-137.ec2.internal.warc.gz,http://www.libertatea.ro/,528304867,41011,1,2015
CC-MAIN-2015-48,www.3me.tudelft.nl,tudelft.nl,crawl-data/CC-MAIN-2015-48/segments/1448398445219.14/warc/CC-MAIN-20151124205405-00207-ip-10-71-132-137.ec2.internal.warc.gz,http://www.3me.tudelft.nl/,244814413,5836,1,2015
CC-MAIN-2015-40,www.kaliartinn.hu,kaliartinn.hu,crawl-data/CC-MAIN-2015-40/segments/1443737935954.77/warc/CC-MAIN-20151001221855-00097-ip-10-137-6-227.ec2.internal.warc.gz,http://www.kaliartinn.hu/,695851730,7837,1,2015
CC-MAIN-2015-06,www.fablab-nuernberg.de,fablab-nuernberg.de,crawl-data/CC-MAIN-2015-06/segments/1422122220909.62/warc/CC-MAIN-20150124175700-00199-ip-10-180-212-252.ec2.internal.warc.gz,http://www.fablab-nuernberg.de/,625258926,21635,1,2015
CC-MAIN-2015-40,www.lsabewoners.nl,lsabewoners.nl,crawl-data/CC-MAIN-2015-40/segments/1443736676381.33/warc/CC-MAIN-20151001215756-00102-ip-10-137-6-227.ec2.internal.warc.gz,http://www.lsabewoners.nl/,746177626,12228,1,2015
CC-MAIN-2015-14,www.angurten.de,angurten.de,crawl-data/CC-MAIN-2015-14/segments/1427131298228.32/warc/CC-MAIN-20150323172138-00034-ip-10-168-14-71.ec2.internal.warc.gz,http://www.angurten.de/,337211590,11487,1,2015
CC-MAIN-2015-06,www.howard-carpendale.de,howard-carpendale.de,crawl-data/CC-MAIN-2015-06/segments/1422115862432.8/warc/CC-MAIN-20150124161102-00176-ip-10-180-212-252.ec2.internal.warc.gz,http://www.howard-carpendale.de/,714220604,2686,1,2015
CC-MAIN-2015-48,www.langd.se,langd.se,crawl-data/CC-MAIN-2015-48/segments/1448398460263.61/warc/CC-MAIN-20151124205420-00179-ip-10-71-132-137.ec2.internal.warc.gz,http://www.langd.se/?id=4450067,528990571,13270,1,2015
CC-MAIN-2015-27,www.sangjatten.se,sangjatten.se,crawl-data/CC-MAIN-2015-27/segments/1435375096773.65/warc/CC-MAIN-20150627031816-00098-ip-10-179-60-89.ec2.internal.warc.gz,http://www.sangjatten.se/,748511530,13982,1,2015
CC-MAIN-2015-22,www.feltet.dk,feltet.dk,crawl-data/CC-MAIN-2015-22/segments/1432207929176.79/warc/CC-MAIN-20150521113209-00124-ip-10-180-206-219.ec2.internal.warc.gz,http://www.feltet.dk/?mobile=no,440097442,24893,1,2015
CC-MAIN-2015-32,www.infotorg.se,infotorg.se,crawl-data/CC-MAIN-2015-32/segments/1438042988317.67/warc/CC-MAIN-20150728002308-00059-ip-10-236-191-2.ec2.internal.warc.gz,http://www.infotorg.se/,510482166,7722,1,2015
CC-MAIN-2015-48,www.heimspiel-online.de,heimspiel-online.de,crawl-data/CC-MAIN-2015-48/segments/1448398451648.66/warc/CC-MAIN-20151124205411-00099-ip-10-71-132-137.ec2.internal.warc.gz,http://www.heimspiel-online.de/,472619577,15731,1,2015
CC-MAIN-2015-22,www.paris-chartres.fr,paris-chartres.fr,crawl-data/CC-MAIN-2015-22/segments/1432207929656.4/warc/CC-MAIN-20150521113209-00190-ip-10-180-206-219.ec2.internal.warc.gz,http://www.paris-chartres.fr/,644565706,29108,1,2015
CC-MAIN-2015-35,www.patisserie-osmont.fr,patisserie-osmont.fr,crawl-data/CC-MAIN-2015-35/segments/1440645322940.71/warc/CC-MAIN-20150827031522-00090-ip-10-171-96-226.ec2.internal.warc.gz,http://www.patisserie-osmont.fr/,614879107,7408,1,2015
CC-MAIN-2015-11,www.attacchidipanico-ansia.it,attacchidipanico-ansia.it,crawl-data/CC-MAIN-2015-11/segments/1424937481488.49/warc/CC-MAIN-20150226075801-00043-ip-10-28-5-156.ec2.internal.warc.gz,http://www.attacchidipanico-ansia.it/,323331494,14918,1,2015
CC-MAIN-2015-06,www.alqamah.it,alqamah.it,crawl-data/CC-MAIN-2015-06/segments/1422115900471.63/warc/CC-MAIN-20150124161140-00132-ip-10-180-212-252.ec2.internal.warc.gz,http://www.alqamah.it/,424933625,13865,1,2015
CC-MAIN-2015-06,www.travelodge.ie,travelodge.ie,crawl-data/CC-MAIN-2015-06/segments/1422121478981.94/warc/CC-MAIN-20150124174438-00013-ip-10-180-212-252.ec2.internal.warc.gz,http://www.travelodge.ie/,1074793334,11650,1,2015
CC-MAIN-2015-14,www.arubacloud.fr,arubacloud.fr,crawl-data/CC-MAIN-2015-14/segments/1427131298684.43/warc/CC-MAIN-20150323172138-00199-ip-10-168-14-71.ec2.internal.warc.gz,http://www.arubacloud.fr/,348825847,30398,1,2015
CC-MAIN-2015-27,www.giter.pl,giter.pl,crawl-data/CC-MAIN-2015-27/segments/1435375095404.78/warc/CC-MAIN-20150627031815-00060-ip-10-179-60-89.ec2.internal.warc.gz,http://www.giter.pl/,483468303,4879,1,2015
CC-MAIN-2015-48,www.bimago.se,bimago.se,crawl-data/CC-MAIN-2015-48/segments/1448398459214.39/warc/CC-MAIN-20151124205419-00236-ip-10-71-132-137.ec2.internal.warc.gz,http://www.bimago.se/,315881251,29179,1,2015
CC-MAIN-2015-18,www.bicshop.de,bicshop.de,crawl-data/CC-MAIN-2015-18/segments/1429246633972.52/warc/CC-MAIN-20150417045713-00296-ip-10-235-10-82.ec2.internal.warc.gz,http://www.bicshop.de/,353442442,10241,1,2015
CC-MAIN-2015-48,www.skinxpert.de,skinxpert.de,crawl-data/CC-MAIN-2015-48/segments/1448398471441.74/warc/CC-MAIN-20151124205431-00151-ip-10-71-132-137.ec2.internal.warc.gz,http://www.skinxpert.de/,686342838,9528,1,2015
CC-MAIN-2015-14,www.shoppingplus.it,shoppingplus.it,crawl-data/CC-MAIN-2015-14/segments/1427131297281.13/warc/CC-MAIN-20150323172137-00276-ip-10-168-14-71.ec2.internal.warc.gz,http://www.shoppingplus.it/,812156804,11097,1,2015
CC-MAIN-2015-11,www.okmi.it,okmi.it,crawl-data/CC-MAIN-2015-11/segments/1424936461848.26/warc/CC-MAIN-20150226074101-00020-ip-10-28-5-156.ec2.internal.warc.gz,http://www.okmi.it/,657011287,7421,1,2015
CC-MAIN-2015-22,www.diariodesoria.es,diariodesoria.es,crawl-data/CC-MAIN-2015-22/segments/1432207929422.8/warc/CC-MAIN-20150521113209-00017-ip-10-180-206-219.ec2.internal.warc.gz,http://www.diariodesoria.es/,407426386,19360,1,2015
CC-MAIN-2015-35,www.ohl.be,ohl.be,crawl-data/CC-MAIN-2015-35/segments/1440645281115.59/warc/CC-MAIN-20150827031441-00080-ip-10-171-96-226.ec2.internal.warc.gz,http://www.ohl.be/,614677709,6413,1,2015
CC-MAIN-2015-40,www.demaand.be,demaand.be,crawl-data/CC-MAIN-2015-40/segments/1443737935954.77/warc/CC-MAIN-20151001221855-00144-ip-10-137-6-227.ec2.internal.warc.gz,http://www.demaand.be/,532574240,15006,1,2015
CC-MAIN-2015-22,www.street-moto-piece.fr,street-moto-piece.fr,crawl-data/CC-MAIN-2015-22/segments/1432207928078.25/warc/CC-MAIN-20150521113208-00260-ip-10-180-206-219.ec2.internal.warc.gz,http://www.street-moto-piece.fr/,740459238,20961,1,2015
CC-MAIN-2015-32,www.lumieres-de-noel.fr,lumieres-de-noel.fr,crawl-data/CC-MAIN-2015-32/segments/1438042989331.34/warc/CC-MAIN-20150728002309-00226-ip-10-236-191-2.ec2.internal.warc.gz,http://www.lumieres-de-noel.fr/,562275400,8149,1,2015
CC-MAIN-2015-48,www.theyogahub.ie,theyogahub.ie,crawl-data/CC-MAIN-2015-48/segments/1448398474527.16/warc/CC-MAIN-20151124205434-00145-ip-10-71-132-137.ec2.internal.warc.gz,http://www.theyogahub.ie/,724014959,16729,1,2015
CC-MAIN-2015-48,www.partytime.fr,partytime.fr,crawl-data/CC-MAIN-2015-48/segments/1448398444138.33/warc/CC-MAIN-20151124205404-00347-ip-10-71-132-137.ec2.internal.warc.gz,http://www.partytime.fr/,618147965,16214,1,2015
CC-MAIN-2015-18,www.idg.pl,idg.pl,crawl-data/CC-MAIN-2015-18/segments/1429246638820.85/warc/CC-MAIN-20150417045718-00089-ip-10-235-10-82.ec2.internal.warc.gz,http://www.idg.pl/,567813208,15173,1,2015
CC-MAIN-2015-48,www.termodom.pl,termodom.pl,crawl-data/CC-MAIN-2015-48/segments/1448398447043.45/warc/CC-MAIN-20151124205407-00116-ip-10-71-132-137.ec2.internal.warc.gz,http://www.termodom.pl/,702881607,7923,1,2015
CC-MAIN-2015-18,www.yoursexualhealth.ie,yoursexualhealth.ie,crawl-data/CC-MAIN-2015-18/segments/1429246651471.95/warc/CC-MAIN-20150417045731-00263-ip-10-235-10-82.ec2.internal.warc.gz,http://www.yoursexualhealth.ie/,928293899,4980,1,2015
CC-MAIN-2015-22,www.hcs.ie,hcs.ie,crawl-data/CC-MAIN-2015-22/segments/1432207930143.90/warc/CC-MAIN-20150521113210-00191-ip-10-180-206-219.ec2.internal.warc.gz,http://www.hcs.ie/,510060511,11262,1,2015
CC-MAIN-2015-14,www.rackow-schulen.de,rackow-schulen.de,crawl-data/CC-MAIN-2015-14/segments/1427131302318.88/warc/CC-MAIN-20150323172142-00246-ip-10-168-14-71.ec2.internal.warc.gz,http://www.rackow-schulen.de/,739287983,3961,1,2015
